k,period_N0_over_k,divisor_count_tau,prime_factorization,factor_pairs,eta_like_weight_lambda_0_015,resonance_score,scale_label
18222,1.045055427505,8,2*3*3037,1x18222; 2x9111; 3x6074; 6x3037,1.501856275298e-20,78.483518491888,annual/subannual harmonic scale
18223,1.044998079350,2,18223,1x18223,1.910998855375e-119,19.620989371374,annual/subannual harmonic scale
18224,1.044940737489,20,2*2*2*2*17*67,1x18224; 2x9112; 4x4556; 8x2278; 16x1139; 17x1072; 34x536; 67x272; 68x268; 134x136,3.027866556053e-02,202.151998117490,annual/subannual harmonic scale
18225,1.044883401920,21,3*3*3*3*3*3*5*5,1x18225; 3x6075; 5x3645; 9x2025; 15x1215; 25x729; 27x675; 45x405; 75x243; 81x225; 135x135,3.726547494062e-02,213.700226426616,annual/subannual harmonic scale
18226,1.044826072643,8,2*13*701,1x18226; 2x9113; 13x1402; 26x701,1.836677864941e-05,78.486715843460,annual/subannual harmonic scale
18227,1.044768749657,4,11*1657,1x18227; 11x1657,1.361294415140e-11,39.242856610069,annual/subannual harmonic scale
18228,1.044711432960,36,2*2*3*7*7*31,1x18228; 2x9114; 3x6076; 4x4557; 6x3038; 7x2604; 12x1519; 14x1302; 21x868; 28x651; 31x588; 42x434; 49x372; 62x294; 84x217; 93x196; 98x186; 124x147,6.286051713802e-02,375.389244904304,annual/subannual harmonic scale
18229,1.044654122552,2,18229,1x18229,1.746521448945e-119,19.621647735345,annual/subannual harmonic scale
18230,1.044596818431,8,2*5*1823,1x18230; 2x9115; 5x3646; 10x1823,1.145706085989e-12,78.487029766518,annual/subannual harmonic scale
18231,1.044539520597,8,3*59*103,1x18231; 3x6077; 59x309; 103x177,1.900142476257e-02,79.978842296192,annual/subannual harmonic scale
18232,1.044482229048,16,2*2*2*43*53,1x18232; 2x9116; 4x4558; 8x2279; 43x424; 53x344; 86x212; 106x172,3.039975374430e-02,161.747840798972,annual/subannual harmonic scale
18233,1.044424943783,2,18233,1x18233,1.644811957760e-119,19.622086524290,annual/subannual harmonic scale
18234,1.044367664802,12,2*3*3*1013,1x18234; 2x9117; 3x6078; 6x3039; 9x2026; 18x1013,1.921480416217e-07,117.733199861113,annual/subannual harmonic scale
18235,1.044310392103,8,5*7*521,1x18235; 5x3647; 7x2605; 35x521,2.387723429370e-04,78.507964586464,annual/subannual harmonic scale
18236,1.044253125685,12,2*2*47*97,1x18236; 2x9118; 4x4559; 47x388; 94x194; 97x188,2.867825140842e-02,121.110912715790,annual/subannual harmonic scale
18237,1.044195865548,4,3*6079,1x18237; 3x6079,2.395049071416e-40,39.245050433974,annual/subannual harmonic scale
18238,1.044138611690,8,2*11*829,1x18238; 2x9119; 11x1658; 22x829,2.859123897389e-06,78.490763914689,annual/subannual harmonic scale
18239,1.044081364110,8,13*23*61,1x18239; 13x1403; 23x793; 61x299,4.521414747699e-03,78.845868375010,annual/subannual harmonic scale
18240,1.044024122807,56,2*2*2*2*2*2*3*5*19,1x18240; 2x9120; 3x6080; 4x4560; 5x3648; 6x3040; 8x2280; 10x1824; 12x1520; 15x1216; 16x1140; 19x960; 20x912; 24x760; 30x608; 32x570; 38x480; 40x456; 48x380; 57x320; 60x304; 64x285; 76x240; 80x228; 95x192; 96x190; 114x160; 120x152,9.502967261228e-02,601.653012273268,annual/subannual harmonic scale
18241,1.043966887780,8,17*29*37,1x18241; 17x1073; 29x629; 37x493,4.044441954400e-04,78.523600829168,annual/subannual harmonic scale
18242,1.043909659029,8,2*7*1303,1x18242; 2x9121; 7x2606; 14x1303,2.633373807319e-09,78.492293997005,annual/subannual harmonic scale
18243,1.043852436551,6,3*3*2027,1x18243; 3x6081; 9x2027,5.453138431466e-14,58.869549226993,annual/subannual harmonic scale
18244,1.043795220346,6,2*2*4561,1x18244; 2x9122; 4x4561,1.826776228906e-30,58.869878093223,annual/subannual harmonic scale
18245,1.043738010414,8,5*41*89,1x18245; 5x3649; 41x445; 89x205,1.283750638267e-02,79.501271465056,annual/subannual harmonic scale
18246,1.043680806752,8,2*3*3041,1x18246; 2x9123; 3x6082; 6x3041,1.414394974617e-20,78.494047695492,annual/subannual harmonic scale
18247,1.043623609360,4,71*257,1x18247; 71x257,7.299130846789e-03,39.533713818297,annual/subannual harmonic scale
18248,1.043566418238,8,2*2*2*2281,1x18248; 2x9124; 4x4562; 8x2281,1.226023977603e-15,78.494924503911,annual/subannual harmonic scale
18249,1.043509233383,16,3*7*11*79,1x18249; 3x6083; 7x2607; 11x1659; 21x869; 33x553; 77x237; 79x231,1.872022032109e-02,159.929626718469,annual/subannual harmonic scale
18250,1.043452054795,16,2*5*5*5*73,1x18250; 2x9125; 5x3650; 10x1825; 25x730; 50x365; 73x250; 125x146,2.702199798073e-02,161.233829196402,annual/subannual harmonic scale
18251,1.043394882472,2,18251,1x18251,1.255615720594e-119,19.624059884095,annual/subannual harmonic scale
18252,1.043337716415,36,2*2*3*3*3*13*13,1x18252; 2x9126; 3x6084; 4x4563; 6x3042; 9x2028; 12x1521; 13x1404; 18x1014; 26x702; 27x676; 36x507; 39x468; 52x351; 54x338; 78x234; 108x169; 117x156,4.761776297752e-02,370.055313144238,annual/subannual harmonic scale
18253,1.043280556621,2,18253,1x18253,1.218506667904e-119,19.624279026154,annual/subannual harmonic scale
18254,1.043223403090,4,2*9127,1x18254; 2x9127,3.387545370571e-60,39.248777176359,annual/subannual harmonic scale
18255,1.043166255820,8,3*5*1217,1x18255; 3x6085; 5x3651; 15x1217,9.424058523572e-09,78.497993316585,annual/subannual harmonic scale
18256,1.043109114812,20,2*2*2*2*7*163,1x18256; 2x9128; 4x4564; 7x2608; 8x2282; 14x1304; 16x1141; 28x652; 56x326; 112x163,1.944777376277e-02,200.062626248475,annual/subannual harmonic scale
18257,1.043051980062,2,18257,1x18257,1.147546363768e-119,19.624717238250,annual/subannual harmonic scale
18258,1.042994851572,16,2*3*17*179,1x18258; 2x9129; 3x6086; 6x3043; 17x1074; 34x537; 51x358; 102x179,1.712878869494e-02,159.687810298392,annual/subannual harmonic scale
18259,1.042937729339,6,19*31*31,1x18259; 19x961; 31x589,9.183715641976e-05,58.880215819930,annual/subannual harmonic scale
18260,1.042880613363,24,2*2*5*11*83,1x18260; 2x9130; 4x4565; 5x3652; 10x1826; 11x1660; 20x913; 22x830; 44x415; 55x332; 83x220; 110x166,3.058214738397e-02,242.702662541358,annual/subannual harmonic scale
18261,1.042823503642,6,3*3*2029,1x18261; 3x6087; 9x2029,5.291973834638e-14,58.875466063061,annual/subannual harmonic scale
18262,1.042766400175,8,2*23*397,1x18262; 2x9131; 23x794; 46x397,1.305269669782e-03,78.603524525513,annual/subannual harmonic scale
18263,1.042709302962,4,7*2609,1x18263; 7x2609,9.084154880336e-18,39.250748752839,annual/subannual harmonic scale
18264,1.042652212002,16,2*2*2*3*761,1x18264; 2x9132; 3x6088; 4x4566; 6x3044; 8x2283; 12x1522; 24x761,7.694638302092e-06,157.005079115670,annual/subannual harmonic scale
18265,1.042595127293,8,5*13*281,1x18265; 5x3653; 13x1405; 65x281,5.572007393757e-03,78.939789303571,annual/subannual harmonic scale
18266,1.042538048834,4,2*9133,1x18266; 2x9133,3.095983355686e-60,39.251405729107,annual/subannual harmonic scale
18267,1.042480976625,4,3*6089,1x18267; 3x6089,2.061437839697e-40,39.251624697220,annual/subannual harmonic scale
18268,1.042423910663,6,2*2*4567,1x18268; 2x9134; 4x4567,1.669547764110e-30,58.877765480019,annual/subannual harmonic scale
18269,1.042366850950,2,18269,1x18269,9.585112938687e-120,19.626031298744,annual/subannual harmonic scale
18270,1.042309797482,48,2*3*3*5*7*29,1x18270; 2x9135; 3x6090; 5x3654; 6x3045; 7x2610; 9x2030; 10x1827; 14x1305; 15x1218; 18x1015; 21x870; 29x630; 30x609; 35x522; 42x435; 45x406; 58x315; 63x290; 70x261; 87x210; 90x203; 105x174; 126x145,7.434642709441e-02,506.046581000159,annual/subannual harmonic scale
18271,1.042252750260,6,11*11*151,1x18271; 11x1661; 121x151,1.690746566553e-02,59.874241130197,annual/subannual harmonic scale
18272,1.042195709282,12,2*2*2*2*2*571,1x18272; 2x9136; 4x4568; 8x2284; 16x1142; 32x571,1.180080579126e-04,117.772054485593,annual/subannual harmonic scale
18273,1.042138674547,4,3*6091,1x18273; 3x6091,2.000513144222e-40,39.252938254234,annual/subannual harmonic scale
18274,1.042081646055,4,2*9137,1x18274; 2x9137,2.915687320953e-60,39.253157138472,annual/subannual harmonic scale
18275,1.042024623803,12,5*5*17*43,1x18275; 5x3655; 17x1075; 25x731; 43x425; 85x215,1.201478676452e-02,119.174990859867,annual/subannual harmonic scale
18276,1.041967607792,12,2*2*3*1523,1x18276; 2x9138; 3x6092; 4x4569; 6x3046; 12x1523,1.000851292215e-10,117.760784624839,annual/subannual harmonic scale
18277,1.041910598019,6,7*7*373,1x18277; 7x2611; 49x373,1.782033769102e-03,58.985648011414,annual/subannual harmonic scale
18278,1.041853594485,16,2*13*19*37,1x18278; 2x9139; 13x1406; 19x962; 26x703; 37x494; 38x481; 74x247,8.888791835347e-03,158.411813919007,annual/subannual harmonic scale
18279,1.041796597188,8,3*3*3*677,1x18279; 3x6093; 9x2031; 27x677,2.593285142979e-05,78.510538709403,annual/subannual harmonic scale
18280,1.041739606127,16,2*2*2*5*457,1x18280; 2x9140; 4x4570; 5x3656; 8x2285; 10x1828; 20x914; 40x457,5.793649159889e-04,157.108851421014,annual/subannual harmonic scale
18281,1.041682621301,4,101*181,1x18281; 101x181,1.455239054842e-02,39.825938557936,annual/subannual harmonic scale
18282,1.041625642709,16,2*3*11*277,1x18282; 2x9141; 3x6094; 6x3047; 11x1662; 22x831; 33x554; 66x277,5.981230278386e-03,157.958801697243,annual/subannual harmonic scale
18283,1.041568670350,4,47*389,1x18283; 47x389,1.444488499021e-03,39.311830136647,annual/subannual harmonic scale
18284,1.041511704222,12,2*2*7*653,1x18284; 2x9142; 4x4571; 7x2612; 14x1306; 28x653,3.661944223331e-05,117.770348493553,annual/subannual harmonic scale
18285,1.041454744326,16,3*5*23*53,1x18285; 3x6095; 5x3657; 15x1219; 23x795; 53x345; 69x265; 115x159,2.563761876280e-02,161.047933043873,annual/subannual harmonic scale
18286,1.041397790660,8,2*41*223,1x18286; 2x9143; 41x446; 82x223,1.097846868950e-02,79.373502396040,annual/subannual harmonic scale
18287,1.041340843222,2,18287,1x18287,7.317078668297e-120,19.628000772069,annual/subannual harmonic scale
18288,1.041283902012,30,2*2*2*2*3*3*127,1x18288; 2x9144; 3x6096; 4x4572; 6x3048; 8x2286; 9x2032; 12x1524; 16x1143; 18x1016; 24x762; 36x508; 48x381; 72x254; 127x144,2.658247478764e-02,302.248108096196,annual/subannual harmonic scale
18289,1.041226967029,2,18289,1x18289,7.100826312272e-120,19.628219482770,annual/subannual harmonic scale
18290,1.041170038272,16,2*5*31*59,1x18290; 2x9145; 5x3658; 10x1829; 31x590; 59x310; 62x295; 118x155,2.541648751945e-02,161.017696030925,annual/subannual harmonic scale
18291,1.041113115740,16,3*7*13*67,1x18291; 3x6097; 7x2613; 13x1407; 21x871; 39x469; 67x273; 91x201,1.911419333149e-02,160.028959452191,annual/subannual harmonic scale
18292,1.041056199431,12,2*2*17*269,1x18292; 2x9146; 4x4573; 17x1076; 34x538; 68x269,6.565267552439e-03,118.544485020072,annual/subannual harmonic scale
18293,1.040999289346,4,11*1663,1x18293; 11x1663,1.244129418332e-11,39.257313665354,annual/subannual harmonic scale
18294,1.040942385482,8,2*3*3049,1x18294; 2x9147; 3x6098; 6x3049,1.254455808578e-20,78.515064619626,annual/subannual harmonic scale
18295,1.040885487838,4,5*3659,1x18295; 5x3659,1.352618349088e-24,39.257750942810,annual/subannual harmonic scale
18296,1.040828596415,8,2*2*2*2287,1x18296; 2x9148; 4x4574; 8x2287,1.120501547021e-15,78.515939127717,annual/subannual harmonic scale
18297,1.040771711209,12,3*3*19*107,1x18297; 3x6099; 9x2033; 19x963; 57x321; 107x171,1.890052612123e-02,120.000565751979,annual/subannual harmonic scale
18298,1.040714832222,8,2*7*1307,1x18298; 2x9149; 7x2614; 14x1307,2.480018054882e-09,78.516813734945,annual/subannual harmonic scale
18299,1.040657959451,4,29*631,1x18299; 29x631,5.017468205618e-05,39.260595144363,annual/subannual harmonic scale
18300,1.040601092896,36,2*2*3*5*5*61,1x18300; 2x9150; 3x6100; 4x4575; 5x3660; 6x3050; 10x1830; 12x1525; 15x1220; 20x915; 25x732; 30x610; 50x366; 60x305; 61x300; 75x244; 100x183; 122x150,5.026700459652e-02,371.090415751138,annual/subannual harmonic scale
18301,1.040544232556,2,18301,1x18301,5.931108695046e-120,19.629531244951,annual/subannual harmonic scale
18302,1.040487378429,4,2*9151,1x18302; 2x9151,2.363410208539e-60,39.259281039280,annual/subannual harmonic scale
18303,1.040430530514,4,3*6101,1x18303; 3x6101,1.721857620175e-40,39.259499576718,annual/subannual harmonic scale
18304,1.040373688811,32,2*2*2*2*2*2*2*11*13,1x18304; 2x9152; 4x4576; 8x2288; 11x1664; 13x1408; 16x1144; 22x832; 26x704; 32x572; 44x416; 52x352; 64x286; 88x208; 104x176; 128x143,5.268075194036e-02,330.623596582470,annual/subannual harmonic scale
18305,1.040316853319,8,5*7*523,1x18305; 5x3661; 7x2615; 35x523,2.317155537381e-04,78.538067507463,annual/subannual harmonic scale
18306,1.040260024036,20,2*3*3*3*3*113,1x18306; 2x9153; 3x6102; 6x3051; 9x2034; 18x1017; 27x678; 54x339; 81x226; 113x162,2.894410065567e-02,201.982524994396,annual/subannual harmonic scale
18307,1.040203200961,2,18307,1x18307,5.420625199636e-120,19.630186803547,annual/subannual harmonic scale
18308,1.040146384094,12,2*2*23*199,1x18308; 2x9154; 4x4577; 23x796; 46x398; 92x199,1.400042208091e-02,119.430770835554,annual/subannual harmonic scale
18309,1.040089573434,8,3*17*359,1x18309; 3x6103; 17x1077; 51x359,2.133556454035e-03,78.689151412830,annual/subannual harmonic scale
18310,1.040032768979,8,2*5*1831,1x18310; 2x9155; 5x3662; 10x1831,1.016150142135e-12,78.522058009213,annual/subannual harmonic scale
18311,1.039975970728,2,18311,1x18311,5.104952562870e-120,19.630623723265,annual/subannual harmonic scale
18312,1.039919178681,32,2*2*2*3*7*109,1x18312; 2x9156; 3x6104; 4x4578; 6x3052; 7x2616; 8x2289; 12x1526; 14x1308; 21x872; 24x763; 28x654; 42x436; 56x327; 84x218; 109x168,3.047958866134e-02,323.665113653781,annual/subannual harmonic scale
18313,1.039862392836,2,18313,1x18313,4.954078413614e-120,19.630842147335,annual/subannual harmonic scale
18314,1.039805613192,4,2*9157,1x18314; 2x9157,2.159994293172e-60,39.261902700852,annual/subannual harmonic scale
18315,1.039748839749,24,3*3*5*11*37,1x18315; 3x6105; 5x3663; 9x2035; 11x1665; 15x1221; 33x555; 37x495; 45x407; 55x333; 99x185; 111x165,3.463903062789e-02,243.732737461424,annual/subannual harmonic scale
18316,1.039692072505,12,2*2*19*241,1x18316; 2x9158; 4x4579; 19x964; 38x482; 76x241,9.018674427461e-03,118.849301203345,annual/subannual harmonic scale
18317,1.039635311459,4,13*1409,1x18317; 13x1409,5.451282651808e-10,39.262557869255,annual/subannual harmonic scale
18318,1.039578556611,16,2*3*43*71,1x18318; 2x9159; 3x6106; 6x3053; 43x426; 71x258; 86x213; 129x142,3.651085590517e-02,162.785175083394,annual/subannual harmonic scale
18319,1.039521807959,4,7*2617,1x18319; 7x2617,8.056922613674e-18,39.262994552912,annual/subannual harmonic scale
18320,1.039465065502,20,2*2*2*2*5*229,1x18320; 2x9160; 4x4580; 5x3664; 8x2290; 10x1832; 16x1145; 20x916; 40x458; 80x229,1.027686159792e-02,198.333577461500,annual/subannual harmonic scale
18321,1.039408329240,8,3*31*197,1x18321; 3x6107; 31x591; 93x197,1.299553481758e-02,79.547360995303,annual/subannual harmonic scale
18322,1.039351599170,4,2*9161,1x18322; 2x9161,2.034206018054e-60,39.263649521121,annual/subannual harmonic scale
18323,1.039294875293,4,73*251,1x18323; 73x251,7.750483891137e-03,39.568181795069,annual/subannual harmonic scale
18324,1.039238157608,18,2*2*3*3*509,1x18324; 2x9162; 3x6108; 4x4581; 6x3054; 9x2036; 12x1527; 18x1018; 36x509,2.817848165454e-04,176.738175586440,annual/subannual harmonic scale
18325,1.039181446112,6,5*5*733,1x18325; 5x3665; 25x733,1.153643811586e-05,58.897136028477,annual/subannual harmonic scale
18326,1.039124740805,24,2*7*7*11*17,1x18326; 2x9163; 7x2618; 11x1666; 14x1309; 17x1078; 22x833; 34x539; 49x374; 77x238; 98x187; 119x154,4.138180888186e-02,245.336157703293,annual/subannual harmonic scale
18327,1.039068041687,8,3*41*149,1x18327; 3x6109; 41x447; 123x149,1.756962786392e-02,79.909215564517,annual/subannual harmonic scale
18328,1.039011348756,16,2*2*2*29*79,1x18328; 2x9164; 4x4582; 8x2291; 29x632; 58x316; 79x232; 116x158,2.953751978589e-02,161.698994573024,annual/subannual harmonic scale
18329,1.038954662011,2,18329,1x18329,3.897016106057e-120,19.632588681668,annual/subannual harmonic scale
18330,1.038897981451,32,2*3*5*13*47,1x18330; 2x9165; 3x6110; 5x3666; 6x3055; 10x1833; 13x1410; 15x1222; 26x705; 30x611; 39x470; 47x390; 65x282; 78x235; 94x195; 130x141,4.688502891571e-02,328.850838287839,annual/subannual harmonic scale
18331,1.038841307075,4,23*797,1x18331; 23x797,4.551744463083e-06,39.265792509556,annual/subannual harmonic scale
18332,1.038784638883,6,2*2*4583,1x18332; 2x9166; 4x4583,1.313312786630e-30,58.898747961378,annual/subannual harmonic scale
18333,1.038727976872,16,3*3*3*7*97,1x18333; 3x6111; 7x2619; 9x2037; 21x873; 27x679; 63x291; 97x189,1.867351850306e-02,159.997141872725,annual/subannual harmonic scale
18334,1.038671321043,8,2*89*103,1x18334; 2x9167; 89x206; 103x178,2.674653306789e-02,80.633009732299,annual/subannual harmonic scale
18335,1.038614671394,8,5*19*193,1x18335; 5x3667; 19x965; 95x193,1.330027242051e-02,79.577482890425,annual/subannual harmonic scale
18336,1.038558027923,24,2*2*2*2*2*3*191,1x18336; 2x9168; 3x6112; 4x4584; 6x3056; 8x2292; 12x1528; 16x1146; 24x764; 32x573; 48x382; 96x191,1.520328333367e-02,239.182124748884,annual/subannual harmonic scale
18337,1.038501390631,4,11*1667,1x18337; 11x1667,1.171676961374e-11,39.266922754899,annual/subannual harmonic scale
18338,1.038444759516,8,2*53*173,1x18338; 2x9169; 53x346; 106x173,1.773841966039e-02,79.927355796976,annual/subannual harmonic scale
18339,1.038388134577,4,3*6113,1x18339; 3x6113,1.438216378424e-40,39.267358983242,annual/subannual harmonic scale
18340,1.038331515812,24,2*2*5*7*131,1x18340; 2x9170; 4x4585; 5x3668; 7x2620; 10x1834; 14x1310; 20x917; 28x655; 35x524; 70x262; 131x140,2.430164172218e-02,241.331062015775,annual/subannual harmonic scale
18341,1.038274903222,2,18341,1x18341,3.255061466780e-120,19.633897582238,annual/subannual harmonic scale
18342,1.038218296805,12,2*3*3*1019,1x18342; 2x9171; 3x6114; 6x3057; 9x2038; 18x1019,1.756100830725e-07,117.804060399349,annual/subannual harmonic scale
18343,1.038161696560,8,13*17*83,1x18343; 13x1411; 17x1079; 83x221,1.046213194920e-02,79.358121430807,annual/subannual harmonic scale
18344,1.038105102486,8,2*2*2*2293,1x18344; 2x9172; 4x4586; 8x2293,1.024061306968e-15,78.536898694315,annual/subannual harmonic scale
18345,1.038048514582,8,3*5*1223,1x18345; 3x6115; 5x3669; 15x1223,8.612940976514e-09,78.537335444994,annual/subannual harmonic scale
18346,1.037991932846,4,2*9173,1x18346; 2x9173,1.699111690754e-60,39.268885409515,annual/subannual harmonic scale
18347,1.037935357279,4,7*2621,1x18347; 7x2621,7.587723967391e-18,39.269103422868,annual/subannual harmonic scale
18348,1.037878787879,24,2*2*3*11*139,1x18348; 2x9174; 3x6116; 4x4587; 6x3058; 11x1668; 12x1529; 22x834; 33x556; 44x417; 66x278; 132x139,2.404567171584e-02,241.281471814879,annual/subannual harmonic scale
18349,1.037822224644,4,59*311,1x18349; 59x311,3.887457243476e-03,39.422198069374,annual/subannual harmonic scale
18350,1.037765667575,12,2*5*5*367,1x18350; 2x9175; 5x3670; 10x1835; 25x734; 50x367,1.932190639941e-03,118.036902147923,annual/subannual harmonic scale
18351,1.037709116669,6,3*3*2039,1x18351; 3x6117; 9x2039,4.554844090506e-14,58.904963036218,annual/subannual harmonic scale
18352,1.037652571927,20,2*2*2*2*31*37,1x18352; 2x9176; 4x4588; 8x2294; 16x1147; 31x592; 37x496; 62x296; 74x248; 124x148,2.997269023507e-02,202.236133255143,annual/subannual harmonic scale
18353,1.037596033346,2,18353,1x18353,2.718855879514e-120,19.635205626758,annual/subannual harmonic scale
18354,1.037539500926,32,2*3*7*19*23,1x18354; 2x9177; 3x6118; 6x3059; 7x2622; 14x1311; 19x966; 21x874; 23x798; 38x483; 42x437; 46x399; 57x322; 69x266; 114x161; 133x138,4.572452715689e-02,328.530081074423,annual/subannual harmonic scale
